20	-10	0	0	0	0	1.5
20	-9.9	0	0	0	0	1.5
20	-9.8	0	0	0	0	1.5
20	-9.7	0	0	0	0	1.5
20	-9.6	0	0	0	0	1.5
20	-9.5	0	0	0	0	1.5
20	-9.4	0	0	0	0	1.5
20	-9.3	0	0	0	0	1.5
20	-9.2	0	0	0	0	1.5
20	-9.1	0	0	0	0	1.5
20	-9	0	0	0	0	1.5
20	-8.9	0	0	0	0	1.5
20	-8.8	0	0	0	0	1.5
20	-8.7	0	0	0	0	1.5
20	-8.6	0	0	0	0	1.5
20	-8.5	0	0	0	0	1.5
20	-8.4	0	0	0	0	1.5
20	-8.3	0	0	0	0	1.5
20	-8.2	0	0	0	0	1.5
20	-8.1	0	0	0	0	1.5
20	-8	0	0	0	0	1.5
20	-7.9	0	0	0	0	1.5
20	-7.8	0	0	0	0	1.5
20	-7.7	0	0	0	0	1.5
20	-7.6	0	0	0	0	1.5
20	-7.5	0	0	0	0	1.5
20	-7.4	0	0	0	0	1.5
20	-7.3	0	0	0	0	1.5
20	-7.2	0	0	0	0	1.5
20	-7.1	0	0	0	0	1.5
20	-7	0	0	0	0	1.5
20	-6.9	0	0	0	0	1.5
20	-6.8	0	0	0	0	1.5
20	-6.7	0	0	0	0	1.5
20	-6.6	0	0	0	0	1.5
20	-6.5	0	0	0	0	1.5
20	-6.4	0	0	0	0	1.5
20	-6.3	0	0	0	0	1.5
20	-6.2	0	0	0	0	1.5
20	-6.1	0	0	0	0	1.5
20	-6	0	0	0	0	1.5
20	-5.9	0	0	0	0	1.5
20	-5.8	0	0	0	0	1.5
20	-5.7	0	0	0	0	1.5
20	-5.6	0	0	0	0	1.5
20	-5.5	0	0	0	0	1.5
20	-5.4	0	0	0	0	1.5
20	-5.3	0	0	0	0	1.5
20	-5.2	0	0	0	0	1.5
20	-5.1	0	0	0	0	1.5
20	-5	0	0	0	0	1.5
20	-4.9	0	0	0	0	1.5
20	-4.8	0	0	0	0	1.5
20	-4.7	0	0	0	0	1.5
20	-4.6	0	0	0	0	1.5
20	-4.5	0	0	0	0	1.5
20	-4.4	0	0	0	0	1.5
20	-4.3	0	0	0	0	1.5
20	-4.2	0	0	0	0	1.5
20	-4.1	0	0	0	0	1.5
20	-4	0	0	0	0	1.5
20	-3.9	0	0	0	0	1.5
20	-3.8	0	0	0	0	1.5
20	-3.7	0	0	0	0	1.5
20	-3.6	0	0	0	0	1.5
20	-3.5	0	0	0	0	1.5
20	-3.4	0	0	0	0	1.5
20	-3.3	0	0	0	0	1.5
20	-3.2	0	0	0	0	1.5
20	-3.1	0	0	0	0	1.5
20	-3	0	0	0	0	1.5
20	-2.9	0	0	0	0	1.5
20	-2.8	0	0	0	0	1.5
20	-2.7	0	0	0	0	1.5
20	-2.6	0	0	0	0	1.5
20	-2.5	0	0	0	0	1.5
20	-2.4	0	0	0	0	1.5
20	-2.3	0	0	0	0	1.5
20	-2.2	0	0	0	0	1.5
20	-2.1	0	0	0	0	1.5
20	-2	0	0	0	0	1.5
20	-1.9	0	0	0	0	1.5
20	-1.8	0	0	0	0	1.5
20	-1.7	0	0	0	0	1.5
20	-1.6	0	0	0	0	1.5
20	-1.5	0	0	0	0	1.5
20	-1.4	0	0	0	0	1.5
20	-1.3	0	0	0	0	1.5
20	-1.2	0	0	0	0	1.5
20	-1.1	0	0	0	0	1.5
20	-1	0	0	0	0	1.5
20	-0.9	0	0	0	0	1.5
20	-0.8	0	0	0	0	1.5
20	-0.7	0	0	0	0	1.5
20	-0.6	0	0	0	0	1.5
20	-0.5	0	0	0	0	1.5
20	-0.4	0	0	0	0	1.5
20	-0.3	0	0	0	0	1.5
20	-0.2	0	0	0	0	1.5
20	-0.1	0	0	0	0	1.5
20	-4.09E-14	0	0	0	0	1.5
20	0.1	0	0	0	0	1.5
20	0.2	0	0	0	0	1.5
20	0.3	0	0	0	0	1.5
20	0.4	0	0	0	0	1.5
20	0.5	0	0	0	0	1.5
20	0.6	0	0	0	0	1.5
20	0.7	0	0	0	0	1.5
20	0.8	0	0	0	0	1.5
20	0.9	0	0	0	0	1.5
20	1	0	0	0	0	1.5
20	1.1	0	0	0	0	1.5
20	1.2	0	0	0	0	1.5
20	1.3	0	0	0	0	1.5
20	1.4	0	0	0	0	1.5
20	1.5	0	0	0	0	1.5
20	1.6	0	0	0	0	1.5
20	1.7	0	0	0	0	1.5
20	1.8	0	0	0	0	1.5
20	1.9	0	0	0	0	1.5
20	2	0	0	0	0	1.5
20	2.1	0	0	0	0	1.5
20	2.2	0	0	0	0	1.5
20	2.3	0	0	0	0	1.5
20	2.4	0	0	0	0	1.5
20	2.5	0	0	0	0	1.5
20	2.6	0	0	0	0	1.5
20	2.7	0	0	0	0	1.5
20	2.8	0	0	0	0	1.5
20	2.9	0	0	0	0	1.5
20	3	0	0	0	0	1.5
20	3.1	0	0	0	0	1.5
20	3.2	0	0	0	0	1.5
20	3.3	0	0	0	0	1.5
20	3.4	0	0	0	0	1.5
20	3.5	0	0	0	0	1.5
20	3.6	0	0	0	0	1.5
20	3.7	0	0	0	0	1.5
20	3.8	0	0	0	0	1.5
20	3.9	0	0	0	0	1.5
20	4	0	0	0	0	1.5
20	4.1	0	0	0	0	1.5
20	4.2	0	0	0	0	1.5
20	4.3	0	0	0	0	1.5
20	4.4	0	0	0	0	1.5
20	4.5	0	0	0	0	1.5
20	4.6	0	0	0	0	1.5
20	4.7	0	0	0	0	1.5
20	4.8	0	0	0	0	1.5
20	4.9	0	0	0	0	1.5
20	5	0	0	0	0	1.5
20	5.1	0	0	0	0	1.5
20	5.2	0	0	0	0	1.5
20	5.3	0	0	0	0	1.5
20	5.4	0	0	0	0	1.5
20	5.5	0	0	0	0	1.5
20	5.6	0	0	0	0	1.5
20	5.7	0	0	0	0	1.5
20	5.8	0	0	0	0	1.5
20	5.9	0	0	0	0	1.5
20	6	0	0	0	0	1.5
20	6.1	0	0	0	0	1.5
20	6.2	0	0	0	0	1.5
20	6.3	0	0	0	0	1.5
20	6.4	0	0	0	0	1.5
20	6.5	0	0	0	0	1.5
20	6.6	0	0	0	0	1.5
20	6.7	0	0	0	0	1.5
20	6.8	0	0	0	0	1.5
20	6.9	0	0	0	0	1.5
20	7	0	0	0	0	1.5
20	7.1	0	0	0	0	1.5
20	7.2	0	0	0	0	1.5
20	7.3	0	0	0	0	1.5
20	7.4	0	0	0	0	1.5
20	7.5	0	0	0	0	1.5
20	7.6	0	0	0	0	1.5
20	7.7	0	0	0	0	1.5
20	7.8	0	0	0	0	1.5
20	7.9	0	0	0	0	1.5
20	8	0	0	0	0	1.5
20	8.1	0	0	0	0	1.5
20	8.2	0	0	0	0	1.5
20	8.3	0	0	0	0	1.5
20	8.4	0	0	0	0	1.5
20	8.5	0	0	0	0	1.5
20	8.6	0	0	0	0	1.5
20	8.7	0	0	0	0	1.5
20	8.8	0	0	0	0	1.5
20	8.9	0	0	0	0	1.5
20	9	0	0	0	0	1.5
20	9.1	0	0	0	0	1.5
20	9.2	0	0	0	0	1.5
20	9.3	0	0	0	0	1.5
20	9.4	0	0	0	0	1.5
20	9.5	0	0	0	0	1.5
20	9.6	0	0	0	0	1.5
20	9.7	0	0	0	0	1.5
20	9.8	0	0	0	0	1.5
20	9.9	0	0	0	0	1.5
20	10	0	0	0	0	1.5
20	10.1	0	0	0	0	1.5
20	10	0	0	0	0	1.5
20	9.9	0	0	0	0	1.5
20	9.8	0	0	0	0	1.5
20	9.7	0	0	0	0	1.5
20	9.6	0	0	0	0	1.5
20	9.5	0	0	0	0	1.5
20	9.4	0	0	0	0	1.5
20	9.3	0	0	0	0	1.5
20	9.2	0	0	0	0	1.5
20	9.1	0	0	0	0	1.5
20	9	0	0	0	0	1.5
20	8.9	0	0	0	0	1.5
20	8.8	0	0	0	0	1.5
20	8.7	0	0	0	0	1.5
20	8.6	0	0	0	0	1.5
20	8.5	0	0	0	0	1.5
20	8.4	0	0	0	0	1.5
20	8.3	0	0	0	0	1.5
20	8.2	0	0	0	0	1.5
20	8.1	0	0	0	0	1.5
20	8	0	0	0	0	1.5
20	7.9	0	0	0	0	1.5
20	7.8	0	0	0	0	1.5
20	7.7	0	0	0	0	1.5
20	7.6	0	0	0	0	1.5
20	7.5	0	0	0	0	1.5
20	7.4	0	0	0	0	1.5
20	7.3	0	0	0	0	1.5
20	7.2	0	0	0	0	1.5
20	7.1	0	0	0	0	1.5
20	7	0	0	0	0	1.5
20	6.9	0	0	0	0	1.5
20	6.8	0	0	0	0	1.5
20	6.7	0	0	0	0	1.5
20	6.6	0	0	0	0	1.5
20	6.5	0	0	0	0	1.5
20	6.4	0	0	0	0	1.5
20	6.3	0	0	0	0	1.5
20	6.2	0	0	0	0	1.5
20	6.1	0	0	0	0	1.5
20	6	0	0	0	0	1.5
20	5.9	0	0	0	0	1.5
20	5.8	0	0	0	0	1.5
20	5.7	0	0	0	0	1.5
20	5.6	0	0	0	0	1.5
20	5.5	0	0	0	0	1.5
20	5.4	0	0	0	0	1.5
20	5.3	0	0	0	0	1.5
20	5.2	0	0	0	0	1.5
20	5.1	0	0	0	0	1.5
20	5	0	0	0	0	1.5
20	4.9	0	0	0	0	1.5
20	4.8	0	0	0	0	1.5
20	4.7	0	0	0	0	1.5
20	4.6	0	0	0	0	1.5
20	4.5	0	0	0	0	1.5
20	4.4	0	0	0	0	1.5
20	4.3	0	0	0	0	1.5
20	4.2	0	0	0	0	1.5
20	4.1	0	0	0	0	1.5
20	4	0	0	0	0	1.5
20	3.9	0	0	0	0	1.5
20	3.8	0	0	0	0	1.5
20	3.7	0	0	0	0	1.5
20	3.6	0	0	0	0	1.5
20	3.5	0	0	0	0	1.5
20	3.4	0	0	0	0	1.5
20	3.3	0	0	0	0	1.5
20	3.2	0	0	0	0	1.5
20	3.1	0	0	0	0	1.5
20	3	0	0	0	0	1.5
20	2.9	0	0	0	0	1.5
20	2.8	0	0	0	0	1.5
20	2.7	0	0	0	0	1.5
20	2.6	0	0	0	0	1.5
20	2.5	0	0	0	0	1.5
20	2.4	0	0	0	0	1.5
20	2.3	0	0	0	0	1.5
20	2.2	0	0	0	0	1.5
20	2.1	0	0	0	0	1.5
20	2	0	0	0	0	1.5
20	1.9	0	0	0	0	1.5
20	1.8	0	0	0	0	1.5
20	1.7	0	0	0	0	1.5
20	1.6	0	0	0	0	1.5
20	1.5	0	0	0	0	1.5
20	1.4	0	0	0	0	1.5
20	1.3	0	0	0	0	1.5
20	1.2	0	0	0	0	1.5
20	1.1	0	0	0	0	1.5
20	1	0	0	0	0	1.5
20	0.9	0	0	0	0	1.5
20	0.8	0	0	0	0	1.5
20	0.7	0	0	0	0	1.5
20	0.6	0	0	0	0	1.5
20	0.5	0	0	0	0	1.5
20	0.4	0	0	0	0	1.5
20	0.3	0	0	0	0	1.5
20	0.2	0	0	0	0	1.5
20	0.1	0	0	0	0	1.5
20	0	0	0	0	0	1.5
20	-0.1	0	0	0	0	1.5
20	-0.2	0	0	0	0	1.5
20	-0.3	0	0	0	0	1.5
20	-0.4	0	0	0	0	1.5
20	-0.5	0	0	0	0	1.5
20	-0.6	0	0	0	0	1.5
20	-0.7	0	0	0	0	1.5
20	-0.8	0	0	0	0	1.5
20	-0.9	0	0	0	0	1.5
20	-1	0	0	0	0	1.5
20	-1.1	0	0	0	0	1.5
20	-1.2	0	0	0	0	1.5
20	-1.3	0	0	0	0	1.5
20	-1.4	0	0	0	0	1.5
20	-1.5	0	0	0	0	1.5
20	-1.6	0	0	0	0	1.5
20	-1.7	0	0	0	0	1.5
20	-1.8	0	0	0	0	1.5
20	-1.9	0	0	0	0	1.5
20	-2	0	0	0	0	1.5
20	-2.1	0	0	0	0	1.5
20	-2.2	0	0	0	0	1.5
20	-2.3	0	0	0	0	1.5
20	-2.4	0	0	0	0	1.5
20	-2.5	0	0	0	0	1.5
20	-2.6	0	0	0	0	1.5
20	-2.7	0	0	0	0	1.5
20	-2.8	0	0	0	0	1.5
20	-2.9	0	0	0	0	1.5
20	-3	0	0	0	0	1.5
20	-3.1	0	0	0	0	1.5
20	-3.2	0	0	0	0	1.5
20	-3.3	0	0	0	0	1.5
20	-3.4	0	0	0	0	1.5
20	-3.5	0	0	0	0	1.5
20	-3.6	0	0	0	0	1.5
20	-3.7	0	0	0	0	1.5
20	-3.8	0	0	0	0	1.5
20	-3.9	0	0	0	0	1.5
20	-4	0	0	0	0	1.5
20	-4.1	0	0	0	0	1.5
20	-4.2	0	0	0	0	1.5
20	-4.3	0	0	0	0	1.5
20	-4.4	0	0	0	0	1.5
20	-4.5	0	0	0	0	1.5
20	-4.6	0	0	0	0	1.5
20	-4.7	0	0	0	0	1.5
20	-4.8	0	0	0	0	1.5
20	-4.9	0	0	0	0	1.5
20	-5	0	0	0	0	1.5
20	-5.1	0	0	0	0	1.5
20	-5.2	0	0	0	0	1.5
20	-5.3	0	0	0	0	1.5
20	-5.4	0	0	0	0	1.5
20	-5.5	0	0	0	0	1.5
20	-5.6	0	0	0	0	1.5
20	-5.7	0	0	0	0	1.5
20	-5.8	0	0	0	0	1.5
20	-5.9	0	0	0	0	1.5
20	-6	0	0	0	0	1.5
20	-6.1	0	0	0	0	1.5
20	-6.2	0	0	0	0	1.5
20	-6.3	0	0	0	0	1.5
20	-6.4	0	0	0	0	1.5
20	-6.5	0	0	0	0	1.5
20	-6.6	0	0	0	0	1.5
20	-6.7	0	0	0	0	1.5
20	-6.8	0	0	0	0	1.5
20	-6.9	0	0	0	0	1.5
20	-7	0	0	0	0	1.5
20	-7.1	0	0	0	0	1.5
20	-7.2	0	0	0	0	1.5
20	-7.3	0	0	0	0	1.5
20	-7.4	0	0	0	0	1.5
20	-7.5	0	0	0	0	1.5
20	-7.6	0	0	0	0	1.5
20	-7.7	0	0	0	0	1.5
20	-7.8	0	0	0	0	1.5
20	-7.9	0	0	0	0	1.5
20	-8	0	0	0	0	1.5
20	-8.1	0	0	0	0	1.5
20	-8.2	0	0	0	0	1.5
20	-8.3	0	0	0	0	1.5
20	-8.4	0	0	0	0	1.5
20	-8.5	0	0	0	0	1.5
20	-8.6	0	0	0	0	1.5
20	-8.7	0	0	0	0	1.5
20	-8.8	0	0	0	0	1.5
20	-8.9	0	0	0	0	1.5
20	-9	0	0	0	0	1.5
20	-9.1	0	0	0	0	1.5
20	-9.2	0	0	0	0	1.5
20	-9.3	0	0	0	0	1.5
20	-9.4	0	0	0	0	1.5
20	-9.5	0	0	0	0	1.5
20	-9.6	0	0	0	0	1.5
20	-9.7	0	0	0	0	1.5
20	-9.8	0	0	0	0	1.5
20	-9.9	0	0	0	0	1.5
20	-10	0	0	0	0	1.5
